figure_id,panel_id,candidate_id,evidence_level,model_layer,source_file,source_table,source_branch_or_commit,units_reference,human_readable_label_reference,derivation_notes,property_id,design_stage,exact_behavior_class,fast_firing_pass_exact,two_step_pass_exact,exact_fast_attained,exact_two_attained,R_fast_exact,span_fast_1p5_exact,reduction_TS_exact,span_TS_20_exact,Chen_window_width_C_exact,lower_boundary_present_exact,upper_boundary_present_exact,closed_store_positive_exact,surrogate_both_flag,exact_both_flag,Q_nuc_delta_kJ,Q_exchange_delta_kJ,Q_transport_delta_kJ,Q_growth_delta_kJ,Q_PR_delta_kJ,Q_closed_delta_kJ,k_nuc_factor,k_exchange_factor,k_transport_factor,k_growth_factor,k_PR_factor,k_closed_factor,Theta_nuc,S_closed_growth,Pi_PR,closed_fraction_at_switch,closed_accommodation_fraction,low_activity_exposure,PR_preparation_memory,growth_activation_number,surrogate_predicted_class,exact_class
Figure 7,phase_points,,diagnostic,final_synthesis,results/relative_material_property_window_attribution/source_tables/material_property_window_exact_promotions.csv,exact promoted union with saved screening axes,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,"Exact-promoted points only; surrogate values are labels/axes, not final evidence.",LHS00054,LHS,fast_only,True,,True,,2.1567719901552267,0.1700000000000001,,,,,,False,True,False,41.0027077,8.21261977,-26.0913442,-62.329754,-65.7705796,-14.444975,6.31733203,2.23386002,1.35198802,28.5421387,3.10903185,2.60389012,928.206887,0.264335524,5.76126958e-19,,,39409.9441,1.79718404e-16,0.321009085,,fast_only
Figure 7,phase_points,,diagnostic,final_synthesis,results/relative_material_property_window_attribution/source_tables/material_property_window_exact_promotions.csv,exact promoted union with saved screening axes,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,"Exact-promoted points only; surrogate values are labels/axes, not final evidence.",LHS00059,LHS,neither,False,,True,,1.3018900898574632,0.0,,,,,,False,True,False,50.9632956,59.9588747,-60.2406759,-59.7702315,-48.4249696,65.1366478,0.0837386946,15.998515,0.504040382,1.85385334,15.2569201,7.67511908,400.69842,7.58830585,5.188076399999999e-19,,,39346.4946,2.72006889e-16,0.880817545,,neither
Figure 7,phase_points,693168.0,diagnostic,final_synthesis,results/relative_material_property_window_attribution/source_tables/material_property_window_exact_promotions.csv,exact promoted union with saved screening axes,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,"Exact-promoted points only; surrogate values are labels/axes, not final evidence.",LHS00060,LHS,neither,,False,,True,,,0.6665069333192157,0.0299999999999966,500.0,False,False,True,True,False,92.554393,28.1235019,68.5117207,-78.5463874,38.3810386,-98.9087267,24.7939183,0.161434854,0.513652248,0.0338185363,3.16895789,1.1914052,35842.4964,153.161595,5.12236114e-20,0.997936538389912,0.0321683887692744,39490.9456,1.68340405e-19,0.997247723,,neither
Figure 7,phase_points,,diagnostic,final_synthesis,results/relative_material_property_window_attribution/source_tables/material_property_window_exact_promotions.csv,exact promoted union with saved screening axes,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,"Exact-promoted points only; surrogate values are labels/axes, not final evidence.",LHS00062,LHS,neither,False,,False,,,0.0,,,,,,False,True,False,28.4862581,30.9423127,38.6579829,-89.3295731,69.1674401,-95.3424234,1.4563998,0.0427477239,24.9906492,25.4139233,13.7328867,1.49466848,10223.8549,0.234782383,3.1429834500000003e-20,,,39488.3289,1.0534139799999999e-19,0.311399206,,neither
Figure 7,phase_points,,diagnostic,final_synthesis,results/relative_material_property_window_attribution/source_tables/material_property_window_exact_promotions.csv,exact promoted union with saved screening axes,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,"Exact-promoted points only; surrogate values are labels/axes, not final evidence.",LHS00066,LHS,neither,False,,True,,2.3836052302163537,0.1700000000000001,,,,,,False,True,False,20.6720767,62.9026695,51.7651962,-99.6591322,-45.4722787,-63.2146045,0.647410582,0.0444232962,0.092454536,0.420391406,2.54967988,0.205571155,1470.21613,1.51659087,3.41886732e-19,,,39460.3096,3.7695131199999996e-17,0.962560265,,neither
Figure 7,phase_points,,diagnostic,final_synthesis,results/relative_material_property_window_attribution/source_tables/material_property_window_exact_promotions.csv,exact promoted union with saved screening axes,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,"Exact-promoted points only; surrogate values are labels/axes, not final evidence.",LHS00070,LHS,fast_only,True,,True,,2.386749512697377,0.1700000000000001,,,,,,False,True,False,80.8078414,-9.37598164,-32.9954178,-66.9456232,-22.508254,74.4170601,28.1934298,1.51418561,6.39231044,0.422599416,21.005792,0.0864228064,24686.4603,0.33989348,3.90260722e-18,,,39488.8715,6.617093389999999e-17,0.968814785,,fast_only
Figure 7,phase_points,,diagnostic,final_synthesis,results/relative_material_property_window_attribution/source_tables/material_property_window_exact_promotions.csv,exact promoted union with saved screening axes,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,"Exact-promoted points only; surrogate values are labels/axes, not final evidence.",LHS00077,LHS,neither,False,,True,,3.0092747071715595,0.1700000000000001,,,,,,False,True,False,16.6876888,74.8436226,66.2220857,-94.2770393,-29.6319284,31.7180741,0.71685492,0.362890667,0.655550685,3.82517467,4.93567337,0.44015562,48.1044119,0.209546326,8.46490532e-21,,,38599.8747,2.3287098e-17,0.744728312,,neither
Figure 7,phase_points,,diagnostic,final_synthesis,results/relative_material_property_window_attribution/source_tables/material_property_window_exact_promotions.csv,exact promoted union with saved screening axes,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,"Exact-promoted points only; surrogate values are labels/axes, not final evidence.",LHS00078,LHS,fast_only,True,,True,,2.035810786745764,0.1700000000000001,,,,,,False,True,False,10.2779175,52.8117766,-63.7347732,-67.3294871,-24.1315848,90.1289614,0.184304852,0.0422641214,0.048297569,0.493352565,11.5202316,0.809751642,5305.62441,2.4789957,1.32370239e-18,,,39484.4267,4.0477653399999997e-17,0.963702987,,fast_only
Figure 7,phase_points,,diagnostic,final_synthesis,results/relative_material_property_window_attribution/source_tables/material_property_window_exact_promotions.csv,exact promoted union with saved screening axes,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,"Exact-promoted points only; surrogate values are labels/axes, not final evidence.",LHS00079,LHS,neither,False,,True,,1.1789106260976108,0.0,,,,,,False,True,False,66.3860474,-24.6020182,31.466447,-82.7412733,66.1186075,32.8278621,0.101221196,1.23854542,0.20791985,0.85145995,12.1208784,3.32699154,8901411.68,7.57066818,2.02648206e-16,,,39493.6575,1.10982008e-19,0.933496701,,neither
Figure 7,phase_points,,diagnostic,final_synthesis,results/relative_material_property_window_attribution/source_tables/material_property_window_exact_promotions.csv,exact promoted union with saved screening axes,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,"Exact-promoted points only; surrogate values are labels/axes, not final evidence.",LHS00088,LHS,neither,False,,True,,1.0574890998465027,0.0,,,,,,False,True,False,85.4937687,-30.5006439,39.260067,10.1092262,73.6787006,24.169295,0.207059954,0.287523431,0.0355406941,17.6856337,0.612084338,2.30976659,126189859.0,0.462709145,8.22394754e-17,,,39493.6697,3.657512970000001e-21,0.53996181,,neither
Figure 7,phase_points,,diagnostic,final_synthesis,results/relative_material_property_window_attribution/source_tables/material_property_window_exact_promotions.csv,exact promoted union with saved screening axes,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,"Exact-promoted points only; surrogate values are labels/axes, not final evidence.",LHS00089,LHS,neither,False,,True,,4.776494694186271,0.1700000000000001,,,,,,False,False,False,-34.7830191,60.8294982,73.2152083,-69.8605341,24.9175607,-78.0496081,0.939289872,0.234097581,0.434603318,22.8037365,4.01443322,0.111936933,3.24263628,0.0198508505,1.7417526400000002e-23,,,31544.9003,2.85000769e-19,0.361362194,,neither
Figure 7,phase_points,,diagnostic,final_synthesis,results/relative_material_property_window_attribution/source_tables/material_property_window_exact_promotions.csv,exact promoted union with saved screening axes,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,"Exact-promoted points only; surrogate values are labels/axes, not final evidence.",LHS00099,LHS,neither,False,,True,,4.459479083662858,0.1700000000000001,,,,,,False,False,False,-60.1211658,-29.8312971,53.2876701,-72.2232408,-53.137238,-45.6982294,0.768985357,14.9411854,2.21309453,8.26849378,6.78378118,11.1608345,8.89188451,4.44062653,8.5763018e-21,,,35105.0576,1.1010276600000001e-16,0.606104662,,neither
Figure 7,phase_points,,diagnostic,final_synthesis,results/relative_material_property_window_attribution/source_tables/material_property_window_exact_promotions.csv,exact promoted union with saved screening axes,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,"Exact-promoted points only; surrogate values are labels/axes, not final evidence.",LHS00100,LHS,neither,False,,False,,,0.0,,,,,,False,True,False,74.0908803,28.3709506,58.2451542,-79.553107,86.7748129,12.4193195,0.0303063409,0.0352104048,0.0785914667,0.188128645,29.5407138,2.04545871,32722048.3,24.2389215,5.80439994e-16,,,39493.6683,9.45165074e-20,0.984789892,,neither
Figure 7,phase_points,693168.0,diagnostic,final_synthesis,results/relative_material_property_window_attribution/source_tables/material_property_window_exact_promotions.csv,exact promoted union with saved screening axes,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,"Exact-promoted points only; surrogate values are labels/axes, not final evidence.",LHS00101,LHS,neither,,False,,True,,,0.0299145130673781,0.0,250.0,True,False,True,False,False,95.131275,42.1509704,-0.586252711,57.9211748,-99.6571196,-98.4310335,0.234208325,13.2551313,0.232841595,0.185288482,0.533244799,12.275501,19753.0845,646.524865,1.8539519799999998e-17,4.2057488509798826e-07,0.3185286422381848,39489.0532,3.07121359e-16,0.993327441,,neither
Figure 7,phase_points,,diagnostic,final_synthesis,results/relative_material_property_window_attribution/source_tables/material_property_window_exact_promotions.csv,exact promoted union with saved screening axes,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,"Exact-promoted points only; surrogate values are labels/axes, not final evidence.",LHS00134,LHS,fast_only,True,,True,,1.6800845752717508,0.1700000000000001,,,,,,False,False,False,-72.4587235,-72.1230356,-44.8833125,-73.4413418,-58.0979312,-22.5022726,0.833016087,4.49917416,0.223813806,12.8662163,17.6187181,0.0586674496,277.657394,0.012974154,7.48786423e-19,,,39270.9233,5.9842243e-16,0.495393229,,fast_only
Figure 7,phase_points,,diagnostic,final_synthesis,results/relative_material_property_window_attribution/source_tables/material_property_window_exact_promotions.csv,exact promoted union with saved screening axes,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,"Exact-promoted points only; surrogate values are labels/axes, not final evidence.",LHS00135,LHS,fast_only,True,,True,,2.168042878498512,0.1700000000000001,,,,,,False,True,False,0.301233327,5.46959671,-11.0692456,-88.1907718,-53.4548268,-9.95548308,0.128826125,0.482230521,0.510135714,5.39716221,0.450353707,0.672465689,11576.9096,0.301407333,6.04774577e-19,,,39488.4031,1.1438271399999999e-17,0.68191987,,fast_only
Figure 7,phase_points,,diagnostic,final_synthesis,results/relative_material_property_window_attribution/source_tables/material_property_window_exact_promotions.csv,exact promoted union with saved screening axes,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,"Exact-promoted points only; surrogate values are labels/axes, not final evidence.",LHS00139,LHS,fast_only,True,,True,,1.8009148967347155,0.1370000000000001,,,,,,False,True,False,64.5526199,44.6702176,21.1592568,-36.9411314,63.0485607,-68.1653849,2.24397285,26.2278042,4.69884617,16.67871,21.8619089,0.202936812,82.9622821,0.0564275118,1.1403659600000002e-21,,,38683.5567,2.2056000000000003e-19,0.484770354,,fast_only
Figure 7,phase_points,693168.0,diagnostic,final_synthesis,results/relative_material_property_window_attribution/source_tables/material_property_window_exact_promotions.csv,exact promoted union with saved screening axes,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,"Exact-promoted points only; surrogate values are labels/axes, not final evidence.",LHS00147,LHS,neither,,False,,True,,,0.5037802948260838,0.0299999999999966,300.0,True,False,True,False,False,-28.9714873,-62.137419,-31.7909357,11.7870191,-78.8512505,-67.0318908,0.155617228,0.366194184,0.15594987,0.121988348,1.88996584,16.2697989,236186.625,820.831379,2.1763831800000001e-16,7.86211586107051e-07,0.1740465010111616,39493.3389,2.66846913e-16,0.994215355,,neither
Figure 7,phase_points,,diagnostic,final_synthesis,results/relative_material_property_window_attribution/source_tables/material_property_window_exact_promotions.csv,exact promoted union with saved screening axes,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,"Exact-promoted points only; surrogate values are labels/axes, not final evidence.",LHS00151,LHS,neither,False,,True,,1.2541472853663187,0.0,,,,,,False,False,False,81.9091254,46.8895768,-11.336841,-90.2853761,-79.5236725,-11.7895739,0.382266632,6.4713223,1.85477179,0.196855358,11.2048942,25.8110189,6279.23576,316.690016,3.530061e-17,,,39480.9622,1.6532500300000002e-15,0.983065359,,neither
Figure 7,phase_points,,diagnostic,final_synthesis,results/relative_material_property_window_attribution/source_tables/material_property_window_exact_promotions.csv,exact promoted union with saved screening axes,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,"Exact-promoted points only; surrogate values are labels/axes, not final evidence.",LHS00155,LHS,neither,False,,True,,1.3345509392444066,0.0,,,,,,False,True,False,51.3164264,22.8133593,-22.370403,-47.2670124,-2.92428679,-5.16764662,0.106328568,0.959098804,0.889350246,1.90665868,4.63065838,0.756153712,92550.9022,1.18931106,1.65716949e-18,,,39492.8496,3.90263395e-18,0.885588318,,neither
Figure 7,phase_points,,diagnostic,final_synthesis,results/relative_material_property_window_attribution/source_tables/material_property_window_exact_promotions.csv,exact promoted union with saved screening axes,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,"Exact-promoted points only; surrogate values are labels/axes, not final evidence.",LHS00163,LHS,fast_only,True,,True,,1.8311315764779263,0.1590000000000001,,,,,,False,True,False,20.4878008,64.9931993,-42.7337913,-82.0340093,62.6084384,-2.92306401,0.253077362,23.3810435,0.110701299,8.82483659,0.139929636,1.26327696,6.00712305,0.34449265,3.2412975800000003e-25,,,33912.0751,9.63743892e-22,0.576279348,,fast_only
Figure 7,phase_points,,diagnostic,final_synthesis,results/relative_material_property_window_attribution/source_tables/material_property_window_exact_promotions.csv,exact promoted union with saved screening axes,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,"Exact-promoted points only; surrogate values are labels/axes, not final evidence.",LHS00164,LHS,neither,False,,True,,2.1188421036777667,0.1700000000000001,,,,,,False,True,False,-14.8007104,-14.7584854,9.00240214,-86.7418969,95.1211585,41.7148205,0.0743304178,7.03082734,27.7363111,1.20200436,0.0537105946,0.0601042683,2018.58124,0.0897362789,7.4767244e-23,,,39462.6529,1.27513212e-22,0.906625078,,neither
Figure 7,phase_points,,diagnostic,final_synthesis,results/relative_material_property_window_attribution/source_tables/material_property_window_exact_promotions.csv,exact promoted union with saved screening axes,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,"Exact-promoted points only; surrogate values are labels/axes, not final evidence.",LHS00169,LHS,fast_only,True,,True,,1.9349167555097648,0.1700000000000001,,,,,,False,True,False,-41.3455285,-41.7674373,-29.9529126,-81.5988251,43.6863144,-32.0394695,10.6761966,0.398922243,0.151740264,0.694321613,0.0688008425,10.0574846,258.856184,41.5550719,1.7043123700000002e-23,,,39253.9356,2.51484357e-21,0.945447544,,fast_only
Figure 7,phase_points,,diagnostic,final_synthesis,results/relative_material_property_window_attribution/source_tables/material_property_window_exact_promotions.csv,exact promoted union with saved screening axes,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,"Exact-promoted points only; surrogate values are labels/axes, not final evidence.",LHS00174,LHS,fast_only,True,,True,,1.9857488983653684,0.1700000000000001,,,,,,False,True,False,20.9556536,-73.9884071,-1.81234831,-53.071222,52.9602899,42.4051427,1.21517175,0.0310517146,1.77983945,4.05124168,1.55163185,0.171626614,6393534.48,0.0924966946,2.5667013499999998e-18,,,39493.6627,3.1941573800000004e-20,0.778727808,,fast_only
Figure 7,phase_points,,diagnostic,final_synthesis,results/relative_material_property_window_attribution/source_tables/material_property_window_exact_promotions.csv,exact promoted union with saved screening axes,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,"Exact-promoted points only; surrogate values are labels/axes, not final evidence.",LHS00177,LHS,neither,False,,True,,1.142949360446177,0.0,,,,,,False,True,False,-95.7685501,-72.2219647,-25.9796184,-22.738036,80.4417875,40.5500139,0.0625706133,0.527071766,0.191413964,11.7101527,0.4004127,20.4608555,5326.53126,4.61962501,9.52839342e-22,,,39483.4435,1.69457276e-21,0.593194301,,neither
Figure 7,phase_points,,diagnostic,final_synthesis,results/relative_material_property_window_attribution/source_tables/material_property_window_exact_promotions.csv,exact promoted union with saved screening axes,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,"Exact-promoted points only; surrogate values are labels/axes, not final evidence.",LHS00180,LHS,neither,False,,True,,2.197826175252093,0.1700000000000001,,,,,,False,False,False,-22.1481305,43.2477297,59.2606664,-78.4187388,51.9667105,-35.626927,0.823727594,0.58653281,1.04845794,1.4086466,3.7230373,29.6076652,14.8628095,62.7729327,1.98622641e-23,,,36947.8963,6.618952e-20,0.896965548,,neither
Figure 7,phase_points,,diagnostic,final_synthesis,results/relative_material_property_window_attribution/source_tables/material_property_window_exact_promotions.csv,exact promoted union with saved screening axes,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,"Exact-promoted points only; surrogate values are labels/axes, not final evidence.",LHS00186,LHS,neither,False,,True,,1.281851240911882,0.0,,,,,,False,False,False,87.2007213,-36.746369,43.7485573,-36.6198096,-21.0078775,98.1173262,0.884510368,19.0769307,2.48103142,4.76735292,2.24759569,0.106089025,807239.418,0.038472005,9.83813978e-18,,,39493.4833,6.4032097499999994e-18,0.767333405,,neither
