growth_mode,G0_nm,T1_C,rho_switch,rho0,first_step_attained,rho1,G1_nm,first_connected_coverage,first_fine_fraction,first_isolation,first_growth_mobility_factor,first_step_budget_h,second_step_budget_h,T2_C,rho2,G2_nm,density_gain,growth_fraction,second_initial_rho_dot,second_initial_dGdt_nm_s,second_final_rho_dot,second_final_dGdt_nm_s,median_E_G,initial_growth_mobility_factor,final_growth_mobility_factor,initial_junction_time_ratio,initial_migration_drive_ratio,final_connected_coverage,final_mean_radius_nm,final_fine_fraction,final_isolation
junction_limited,300.0,1350.0,0.75,0.7,True,0.7500000000000003,300.37620495246347,0.7459943853355859,0.5329571904880507,0.0002403117128189306,0.12045856857084737,96.0,96.0,900.0,0.7500001167340513,300.3762066590176,1.1673405098111544e-07,5.681389258149764e-09,2.2620375135567873e-13,1.85400210108541e-12,4.2877536303795403e-13,8.215189478726122e-12,21.04615130803589,0.0059725102781974905,0.005972510345656483,166.4337846935947,0.0166506218157991,0.5566419647219877,69.61082261110757,0.18308445680023508,0.0002403132709250013
junction_limited,300.0,1350.0,0.75,0.7,True,0.7500000000000003,300.37620495246347,0.7459943853355859,0.5329571904880507,0.0002403117128189306,0.12045856857084737,96.0,96.0,925.0,0.7500006753094857,300.3762150503431,6.753094853317876e-07,3.3617441919625525e-08,1.2823764390535347e-12,1.0512368738109347e-11,2.4972642039507085e-12,4.9137836019037616e-11,20.611075606802146,0.007545040854429962,0.007545041357892394,131.53738704580564,0.026657229694612032,0.5500851448334384,70.80568116096813,0.17636292639769494,0.0002403207266423887
junction_limited,300.0,1350.0,0.75,0.7,True,0.7500000000000003,300.37620495246347,0.7459943853355859,0.5329571904880507,0.0002403117128189306,0.12045856857084737,96.0,96.0,950.0,0.7500036333687361,300.37625992419873,3.6333687357670286e-06,1.830096204711599e-07,6.805236982947797e-12,5.5798912371140414e-11,1.3511639575628584e-11,2.695453198756743e-10,20.39871835031733,0.009437296889646512,0.009437300311280442,104.96254538702517,0.041864386100759134,0.5467133018305762,71.43056591296829,0.17300021236131405,0.0002403602138913749
junction_limited,300.0,1350.0,0.75,0.7,True,0.7500000000000003,300.37620495246347,0.7459943853355859,0.5329571904880507,0.0002403117128189306,0.12045856857084737,96.0,96.0,975.0,0.7500182061985916,300.3764803258472,1.8206198591275147e-05,9.167616448143242e-07,3.39039094866609e-11,2.7807519442139976e-10,6.79786543816248e-11,1.3556251285641518e-09,20.424144006143692,0.011693532700358219,0.01169355389001842,84.51735609969826,0.0645686385667608,0.5468581632910275,71.39930458322574,0.17316611402801382,0.00024055484188313723
junction_limited,300.0,1350.0,0.75,0.7,True,0.7500000000000003,300.37620495246347,0.7459943853355859,0.5329571904880507,0.0002403117128189306,0.12045856857084737,96.0,96.0,1000.0,0.7500849614610772,300.37747297893213,8.496146107683789e-05,4.221461113625022e-06,1.5893467380956507e-10,1.304091769246488e-09,3.1760221277857e-10,6.236044761204839e-09,20.70380097652258,0.014360369048558579,0.014360488551174257,68.63609337744526,0.09790577786445628,0.550823743862105,70.64553238621609,0.17724169143463367,0.00024144841027880443
junction_limited,300.0,1350.0,0.75,0.7,True,0.7500000000000003,300.37620495246347,0.7459943853355859,0.5329571904880507,0.0002403117128189306,0.12045856857084737,96.0,96.0,1025.0,0.7503683673977883,300.38155772525596,0.0003683673977880053,1.7820229113483508e-05,7.018903515865108e-10,5.762412175216645e-09,1.3708022068990587e-09,2.6101883900837906e-08,21.248434372241093,0.01748629438468798,0.017486906711506357,56.18764524950801,0.14609379529752356,0.5587649371305452,69.12712466312642,0.18592323425988788,0.0002452791061395326
junction_limited,300.0,1350.0,0.75,0.7,True,0.7500000000000003,300.37620495246347,0.7459943853355859,0.5329571904880507,0.0002403117128189306,0.12045856857084737,96.0,96.0,1050.0,0.7514740245347221,300.39682979153497,0.001474024534721785,6.866335858649599e-05,2.917586145447018e-09,2.3972023906991123e-08,5.398857446289261e-09,9.863577715780194e-08,22.02624452141481,0.02112105496807569,0.021123894281151228,46.34611985582596,0.2147270087518385,0.5701541410133975,66.83744619511896,0.20034672119156371,0.00026081377026953
junction_limited,300.0,1350.0,0.75,0.7,True,0.7500000000000003,300.37620495246347,0.7459943853355859,0.5329571904880507,0.0002403117128189306,0.12045856857084737,96.0,96.0,1075.0,0.7553679924280476,300.4485639076753,0.005367992428047308,0.0002408944317785653,1.1359155794654553e-08,9.343741003421175e-08,1.8944318188500942e-08,3.3527934596175787e-07,22.82183200282766,0.02531493514004999,0.02532682412826402,38.502372590239446,0.31112753651627734,0.582012919512984,63.83932343654837,0.22214016375348172,0.00032378353485886126
junction_limited,300.0,1350.0,0.75,0.7,True,0.7500000000000003,300.37620495246347,0.7459943853355859,0.5329571904880507,0.0002403117128189306,0.12045856857084737,96.0,96.0,1100.0,0.7674291453492137,300.61165554165916,0.01742914534921336,0.0007838523335527024,4.092139483627325e-08,3.371604670068291e-07,5.779623672974834e-08,1.0683854295145738e-06,22.8249623579025,0.030117933199442996,0.030163742958868086,32.20280954798366,0.4447601908912312,0.5842838817996078,60.2743623138982,0.2537683359687833,0.0006325949211278803
junction_limited,300.0,1350.0,0.75,0.7,True,0.7500000000000003,300.37620495246347,0.7459943853355859,0.5329571904880507,0.0002403117128189306,0.12045856857084737,96.0,96.0,1125.0,0.8023111518306154,301.22839457762785,0.05231115183061508,0.0028370743458166064,1.333445467351275e-07,1.1012695911722802e-06,1.8642442615988238e-07,4.969406821613731e-06,19.94360642489136,0.03557884315953838,0.035773776937575656,27.10659119848051,0.6277166131463184,0.537064173939947,55.9292143210778,0.305957548207209,0.0043763327867458075
junction_limited,300.0,1350.0,0.75,0.7,True,0.7500000000000003,300.37620495246347,0.7459943853355859,0.5329571904880507,0.0002403117128189306,0.12045856857084737,96.0,96.0,1150.0,0.8684991734766757,305.2440029046666,0.11849917347667538,0.016205670995056046,3.807742212249042e-07,3.1556497591248256e-06,1.486945781853545e-07,2.617661473099795e-05,10.10212220722892,0.04174425800088919,0.043049491084566106,22.955390463011682,0.8752740774046295,0.2500683283399259,55.0946524781156,0.3347484428581889,0.14804140652825926
junction_limited,300.0,1350.0,0.75,0.7,True,0.7500000000000003,300.37620495246347,0.7459943853355859,0.5329571904880507,0.0002403117128189306,0.12045856857084737,96.0,96.0,1175.0,0.8883149909700853,311.47580805117707,0.13831499097008493,0.03695233815365031,9.274848637317491e-07,7.725342334358297e-06,4.983901105311329e-08,3.057024284513605e-05,1.8282021936502484,0.04865751563971925,0.05212905371851748,19.551809660904627,1.2065338581216847,0.14728505605331993,55.601276030363266,0.33878189164854994,0.34317723857389004
junction_limited,300.0,1350.0,0.75,0.7,True,0.7500000000000003,300.37620495246347,0.7459943853355859,0.5329571904880507,0.0002403117128189306,0.12045856857084737,96.0,96.0,1200.0,0.8951871114970131,317.7474818309275,0.1451871114970128,0.05783173431202094,1.9236473766274375e-06,1.6140587729454268e-05,2.9948617677805015e-08,3.821272968215595e-05,0.6207831126388454,0.05635761438337721,0.06264446334746651,16.743831262931383,1.6451433929269463,0.11808354387286324,56.13754460420494,0.3348651594430824,0.43354975217734953
junction_limited,300.0,1350.0,0.75,0.7,True,0.7500000000000003,300.37620495246347,0.7459943853355859,0.5329571904880507,0.0002403117128189306,0.12045856857084737,96.0,96.0,1225.0,0.8992505225711762,326.1163924724004,0.14925052257117588,0.08569316442362825,3.4923792703183893e-06,2.961544473408389e-05,2.3459507537267173e-08,5.684991319272564e-05,0.30319651280847015,0.06487812974281171,0.07559717694234619,14.413514599822399,2.2201056924618077,0.10336522049347809,56.66917040679594,0.3287849273495848,0.48959209489859784
junction_limited,300.0,1350.0,0.75,0.7,True,0.7500000000000003,300.37620495246347,0.7459943853355859,0.5329571904880507,0.0002403117128189306,0.12045856857084737,96.0,96.0,1250.0,0.9023607321365619,339.6348530449992,0.15236073213656154,0.1306982625296457,5.770664885502717e-06,4.968501008652246e-05,2.104320187925477e-08,9.463443250322348e-05,0.16111186542797262,0.07424616866482293,0.09299928479682343,12.468708459750998,2.9666785674317384,0.09430932762108164,57.15809350116965,0.3227991271920667,0.5327410288241643
junction_limited,300.0,1350.0,0.75,0.7,True,0.7500000000000003,300.37620495246347,0.7459943853355859,0.5329571904880507,0.0002403117128189306,0.12045856857084737,96.0,96.0,1275.0,0.9051562099031696,363.4629226602088,0.15515620990316925,0.21002568335174623,8.966115432833714e-06,7.888058145373617e-05,2.0872393559127146e-08,0.00016811980736586621,0.08982775142458693,0.08448140006514347,0.11902705273262333,10.83692504183053,3.9273652788293467,0.08866285817966761,57.6316102420327,0.31699393260812747,0.5711283084246438
junction_limited,300.0,1350.0,0.75,0.7,True,0.7500000000000003,300.37620495246347,0.7459943853355859,0.5329571904880507,0.0002403117128189306,0.12045856857084737,96.0,96.0,1300.0,0.9080517891072488,406.8221000719832,0.15805178910724849,0.35437525797479696,1.3381101434420186e-05,0.00012132640389734109,2.2665821470436423e-08,0.00030713834702287423,0.05323278821012672,0.0955952015494212,0.1624005956779205,9.460776103735876,5.152997190357948,0.08561700691476248,58.14408634335249,0.31081635455685974,0.6100022360259052
junction_limited,300.0,1350.0,0.8,0.7,True,0.8000000000000005,301.0984021670464,0.6211023756146762,0.482690308365868,0.0038510323559303506,0.12096835029821812,96.0,96.0,900.0,0.8000001238285316,301.09840498037187,1.2382853109560443e-07,9.3435416650321e-09,3.1153787398374156e-13,5.784541837301607e-12,4.029044517889088e-13,1.0589756052770824e-11,13.309219909356388,0.0060010917683245854,0.006001091879794507,165.636345286082,0.01669065505577677,0.5361422382149562,57.0941111974373,0.29379210383727533,0.0038510587466452613
junction_limited,300.0,1350.0,0.8,0.7,True,0.8000000000000005,301.0984021670464,0.6211023756146762,0.482690308365868,0.0038510323559303506,0.12096835029821812,96.0,96.0,925.0,0.8000007115626154,301.09841850412465,7.11562614941208e-07,5.425826949806718e-08,1.7734052086421561e-12,3.293257940286888e-11,2.3301574035164223e-12,6.221059082480843e-11,13.177064372079112,0.007581090307552028,0.007581091123988966,130.90714784176012,0.0267213219120265,0.53226387455663,57.65200810039366,0.28702611849446896,0.0038511840087858407
junction_limited,300.0,1350.0,0.8,0.7,True,0.8000000000000005,301.0984021670464,0.6211023756146762,0.482690308365868,0.0038510323559303506,0.12096835029821812,96.0,96.0,950.0,0.8000038179966221,301.09849032912314,3.817996621635622e-06,2.9280154295533824e-07,9.454303447720143e-12,1.755997666543919e-10,1.2559316151610942e-11,3.3813839655308265e-10,13.107153201060555,0.009482300972151657,0.009482306472363203,104.45963505449534,0.04196504102126782,0.5302057916304783,57.95039490372757,0.28350598627382445,0.0038518461418976745
junction_limited,300.0,1350.0,0.8,0.7,True,0.8000000000000005,301.0984021670464,0.6211023756146762,0.482690308365868,0.0038510323559303506,0.12096835029821812,96.0,96.0,975.0,0.8000191588501153,301.0988446677213,1.9158850114830983e-05,1.4696214650653657e-06,4.7318617000584986e-11,8.790771614581953e-10,6.315539419882574e-11,1.7007404786093693e-09,13.106976497353687,0.011749168582330551,0.011749202710273335,84.11240544321488,0.06472388152593497,0.5302202852626657,57.94233557704786,0.2836017410886519,0.0038551176917151256
junction_limited,300.0,1350.0,0.8,0.7,True,0.8000000000000005,301.0984021670464,0.6211023756146762,0.482690308365868,0.0038510323559303506,0.12096835029821812,96.0,96.0,1000.0,0.8000899446814616,301.10046797667576,8.994468146106271e-05,6.860911962632161e-06,2.2259763576596537e-10,4.13666328515505e-09,2.962272279196809e-10,7.91035474167207e-09,13.180014906631172,0.014428508053662276,0.014428703183105417,68.30723511265448,0.09814117360785905,0.5324900919633818,57.584897565687726,0.2878367139450293,0.0038702491785893175
junction_limited,300.0,1350.0,0.8,0.7,True,0.8000000000000005,301.0984021670464,0.6211023756146762,0.482690308365868,0.0038510323559303506,0.12096835029821812,96.0,96.0,1025.0,0.8003946983291056,301.1073723487809,0.00039469832910510316,2.9791528848928357e-05,9.831664606659896e-10,1.8278494277188278e-08,1.2948945262122111e-09,3.403503968367058e-08,13.316379678605742,0.017569001314037862,0.017570029751608467,55.918431624282874,0.14644504992519428,0.5369601589996629,56.82756043398396,0.29715869135529854,0.003936073168148276
junction_limited,300.0,1350.0,0.8,0.7,True,0.8000000000000005,301.0984021670464,0.6211023756146762,0.482690308365868,0.0038510323559303506,0.12096835029821812,96.0,96.0,1050.0,0.801618023069725,301.1348005840746,0.0016180230697244724,0.00012088545394534359,4.055734987160928e-09,7.54462620381469e-08,5.29195419227764e-09,1.3702481369246384e-07,13.453545904758403,0.021220582329193098,0.02122560425379368,46.124060239586484,0.21524327883268882,0.5425331579871486,55.58489673349337,0.31360313792554645,0.00421171230137962
junction_limited,300.0,1350.0,0.8,0.7,True,0.8000000000000005,301.0984021670464,0.6211023756146762,0.482690308365868,0.0038510323559303506,0.12096835029821812,96.0,96.0,1075.0,0.8062422379142244,301.24062567804003,0.006242237914223958,0.0004723489396490612,1.5430307720096297e-08,2.8727704985798334e-07,2.0753767919510093e-08,5.510754694142523e-07,13.328230958974807,0.02543371156730636,0.0254571326078935,38.31789496604362,0.3118755832541595,0.5430819030785184,53.7310461491395,0.34142305582861715,0.005438684385873946
junction_limited,300.0,1350.0,0.8,0.7,True,0.8000000000000005,301.0984021670464,0.6211023756146762,0.482690308365868,0.0038510323559303506,0.12096835029821812,96.0,96.0,1100.0,0.8231826280631603,301.7079667661301,0.02318262806315985,0.0020244697238396584,5.289891368899407e-08,9.860118087790905e-07,8.147229880101897e-08,2.862117402753147e-06,11.98180757988121,0.030258545457077516,0.030377459027201806,32.048515217577936,0.44582953182344603,0.5007339119635081,51.68815285118519,0.3803493116781998,0.013821230768600649
junction_limited,300.0,1350.0,0.8,0.7,True,0.8000000000000005,301.0984021670464,0.6211023756146762,0.482690308365868,0.0038510323559303506,0.12096835029821812,96.0,96.0,1125.0,0.8601957832426785,303.9328385221967,0.06019578324267805,0.009413654588501458,1.582156631170026e-07,2.954023804837387e-06,1.18453664513036e-07,1.3412704832661612e-05,7.295136825953794,0.035744011278218475,0.036395534201335775,26.97671453873381,0.6292258378521617,0.31043499838381894,52.498438189608656,0.38041544121948034,0.09873628702624591
junction_limited,300.0,1350.0,0.8,0.7,True,0.8000000000000005,301.0984021670464,0.6211023756146762,0.482690308365868,0.0038510323559303506,0.12096835029821812,96.0,96.0,1150.0,0.8818061912962782,308.29290408759647,0.08180619129627775,0.023894188307776634,4.0162244262473395e-07,7.516788480670327e-06,6.154219555113533e-08,2.222856262688027e-05,2.5554055748552624,0.04193680331664465,0.043875856375780765,22.845403581419415,0.8773785067511495,0.1821386117495656,54.31182866117578,0.3589062454724951,0.26682974507100254
junction_limited,300.0,1350.0,0.8,0.7,True,0.8000000000000005,301.0984021670464,0.6211023756146762,0.482690308365868,0.0038510323559303506,0.12096835029821812,96.0,96.0,1175.0,0.8909285546113286,313.1562457720614,0.0909285546113281,0.04004618927976061,8.637069462810565e-07,1.6221679595963095e-05,3.604872910334371e-08,2.736095258640905e-05,0.9946166293170715,0.04888032177844642,0.05266335009248181,19.458130462654726,1.2094347383421182,0.1365954965657051,55.40836030650466,0.3450658144144233,0.37660834921386216
junction_limited,300.0,1350.0,0.8,0.7,True,0.8000000000000005,301.0984021670464,0.6211023756146762,0.482690308365868,0.0038510323559303506,0.12096835029821812,96.0,96.0,1200.0,0.8960366659966498,318.8977791508623,0.09603666599664928,0.059114817135233276,1.6185843226757205e-06,3.055274028163004e-05,2.6280416141050512e-08,3.6862562018220374e-05,0.4947568757310401,0.05661358155817574,0.06307019224763738,16.663606019562756,1.6490988260017778,0.11499867808643661,56.139679163151506,0.33570530918913444,0.44517501556386346
junction_limited,300.0,1350.0,0.8,0.7,True,0.8000000000000005,301.0984021670464,0.6211023756146762,0.482690308365868,0.0038510323559303506,0.12096835029821812,96.0,96.0,1225.0,0.8996313558505606,327.1166019503707,0.09963135585056015,0.08641095268546013,2.750248251585797e-06,5.22912925837141e-05,2.2034960672692158e-08,5.6255714734485534e-05,0.27081443180984077,0.06517012309233493,0.07602629719111809,14.344454675698108,2.2254435125711916,0.10213490154768441,56.70207219896857,0.3285579553200622,0.4948801213244053
junction_limited,300.0,1350.0,0.8,0.7,True,0.8000000000000005,301.0984021670464,0.6211023756146762,0.482690308365868,0.0038510323559303506,0.12096835029821812,96.0,96.0,1250.0,0.9025689932402544,340.64252910290554,0.10256899324025393,0.1313329019724271,4.380166235645392e-06,8.414752087567158e-05,2.036423114691742e-08,9.443001872353374e-05,0.15095252582495564,0.07457696173955375,0.0935002756020073,12.408966746222715,2.973811379427619,0.0937461914572457,57.18649176535667,0.32248979538157824,0.5356200186139729
junction_limited,300.0,1350.0,0.8,0.7,True,0.8000000000000005,301.0984021670464,0.6211023756146762,0.482690308365868,0.0038510323559303506,0.12096835029821812,96.0,96.0,1275.0,0.9052911089762276,364.6025847891284,0.10529110897622707,0.21090840125697682,6.6819454028153595e-06,0.00013026402266818495,2.0495454352743934e-08,0.0001681822573068089,0.08565781169642445,0.08485361494042093,0.11968518023158088,10.785001743321596,3.9368078785368343,0.08838448937416392,57.653507765259825,0.3167378093820677,0.5729630041604258
junction_limited,300.0,1350.0,0.8,0.7,True,0.8000000000000005,301.0984021670464,0.6211023756146762,0.482690308365868,0.0038510323559303506,0.12096835029821812,96.0,96.0,1300.0,0.9081522332253308,408.21404463414933,0.1081522332253303,0.355749621041417,9.887954608317343e-06,0.00019677130140598298,2.2429643740107364e-08,0.0003074070550603371,0.05132679297493501,0.0960112473804092,0.16333198342083755,9.415446390753246,5.165386587907661,0.08547506291076513,58.16185483932785,0.3106071019439865,0.611328951877294
junction_limited,300.0,1350.0,0.85,0.7,True,0.8500000000000005,303.15639293097337,0.3811125431035667,0.41656499065724684,0.05853690287436943,0.12242448944813772,96.0,96.0,900.0,0.8500003420418483,303.1564178549867,3.4204184773400925e-07,8.221503468516837e-08,9.844103691354418e-13,7.117827433204124e-11,9.96031413511286e-13,7.313577564860755e-11,4.160344486986183,0.006082905660336526,0.006082906654464969,163.3951190169661,0.016804734750990903,0.377365594101055,51.09100616349502,0.40436195549960136,0.058537950107622694
junction_limited,300.0,1350.0,0.85,0.7,True,0.8500000000000005,303.15639293097337,0.3811125431035667,0.41656499065724684,0.05853690287436943,0.12242448944813772,96.0,96.0,925.0,0.8500019511653718,303.156535205815,1.9511653712722676e-06,4.6931169826906545e-07,5.61321981141017e-12,4.059460119928555e-10,5.684132107812048e-12,4.178498891231428e-10,4.157521414952069,0.007684278063400437,0.007684285220621284,129.13584252799427,0.02690396065503902,0.3771395678474219,51.125443064224214,0.4036639049494667,0.058542877014418515
junction_limited,300.0,1350.0,0.85,0.7,True,0.8500000000000005,303.15639293097337,0.3811125431035667,0.41656499065724684,0.05853690287436943,0.12242448944813772,96.0,96.0,950.0,0.8500103804309739,303.1571503118641,1.0380430973344623e-05,2.498317397814685e-06,2.985731208802838e-11,2.1597997961588353e-09,3.0245840713399504e-11,2.2255688315483172e-09,4.154993622905973,0.009611115877365229,0.00961116343910149,103.04619117693312,0.042251869733104255,0.3769904930031266,51.141636959036845,0.40333992088913534,0.05856869257879371
junction_limited,300.0,1350.0,0.85,0.7,True,0.8500000000000005,303.15639293097337,0.3811125431035667,0.41656499065724684,0.05853690287436943,0.12242448944813772,96.0,96.0,975.0,0.8500513214266947,303.16014103022985,5.1321426694173056e-05,1.2363583100611703e-05,1.4763979123542065e-10,1.0683229440311508e-08,1.4951193674226927e-10,1.101889434679374e-08,4.151066853263634,0.01190840814056894,0.011908699096905173,82.97428003775353,0.06516626564164998,0.3768032527737463,51.13503200618004,0.40349342779633507,0.058694230849116576
junction_limited,300.0,1350.0,0.85,0.7,True,0.8500000000000005,303.15639293097337,0.3811125431035667,0.41656499065724684,0.05853690287436943,0.12242448944813772,96.0,96.0,1000.0,0.8502333061099071,303.1734872239876,0.00023330610990657252,5.638770421086537e-05,6.716613796814093e-10,4.862139725144801e-08,6.79151860795076e-10,5.0357198115077164e-08,4.1377118038029455,0.014623524052346175,0.01462514915264606,67.38296955100652,0.09881196304876039,0.3759637849497849,51.10660949999431,0.4041580693875723,0.059255313430763415
junction_limited,300.0,1350.0,0.85,0.7,True,0.8500000000000005,303.15639293097337,0.3811125431035667,0.41656499065724684,0.05853690287436943,0.12242448944813772,96.0,96.0,1025.0,0.8509535120628284,303.22717412277393,0.0009535120628278992,0.00023348078236529085,2.7521370084825004e-09,1.9933503636688348e-07,2.767659261450034e-09,2.1049389483739047e-07,4.084705151132406,0.017805697418843823,0.017813864833788717,55.161799028534375,0.14744599366318747,0.3720653846710749,51.08305389420353,0.4049899386239304,0.061525446660836564
junction_limited,300.0,1350.0,0.85,0.7,True,0.8500000000000005,303.15639293097337,0.3811125431035667,0.41656499065724684,0.05853690287436943,0.12242448944813772,96.0,96.0,1050.0,0.8533587593078178,303.4174130034997,0.0033587593078172606,0.0008610079767829724,9.82869271399317e-09,7.124085209596702e-07,9.588602751679409e-09,7.982405756684247e-07,3.904539205746225,0.021505397000763343,0.021541647492746254,45.49995533514236,0.21671445462321742,0.3578387759104552,51.173736909633945,0.40434272240673286,0.06970821971504242
junction_limited,300.0,1350.0,0.85,0.7,True,0.8500000000000005,303.15639293097337,0.3811125431035667,0.41656499065724684,0.05853690287436943,0.12242448944813772,96.0,96.0,1075.0,0.8594565168568024,303.9907824449291,0.009456516856801822,0.0027523401564739963,2.9579691010475983e-08,2.1461772256238573e-06,2.4809639008268143e-08,2.6526246039316513e-06,3.4395578270292653,0.02577358425667734,0.025911973513856233,37.79941532543822,0.31400723544896353,0.3197625354395097,51.63310346213995,0.3981836580335552,0.09514129257485994
junction_limited,300.0,1350.0,0.85,0.7,True,0.8500000000000005,303.15639293097337,0.3811125431035667,0.41656499065724684,0.05853690287436943,0.12242448944813772,96.0,96.0,1100.0,0.8695028455252588,305.35563359905075,0.019502845525258272,0.007254475641482288,7.415824725113189e-08,5.388157842751201e-06,4.0033618517310176e-08,6.887479838164162e-06,2.6290564980645095,0.030660864342680488,0.031093452619701045,31.614866587696994,0.448876751776043,0.25594921560652734,52.633161784181155,0.3838306126022746,0.15521297347933039
junction_limited,300.0,1350.0,0.85,0.7,True,0.8500000000000005,303.15639293097337,0.3811125431035667,0.41656499065724684,0.05853690287436943,0.12242448944813772,96.0,96.0,1125.0,0.8798214080981497,307.76237752051526,0.02982140809814915,0.01519342721098625,1.5842641455242574e-07,1.1533517378449939e-05,4.1034043145070756e-08,1.2772473903226251e-05,1.7319987070537737,0.03621654127348182,0.03728406520594873,26.61169247081614,0.6335265613146711,0.19399897535815352,53.853425897809444,0.3665064138830095,0.24581974454489586
junction_limited,300.0,1350.0,0.85,0.7,True,0.8500000000000005,303.15639293097337,0.3811125431035667,0.41656499065724684,0.05853690287436943,0.12242448944813772,96.0,96.0,1150.0,0.8876158287774291,311.041657051803,0.03761582877742853,0.02601054869598293,3.005139796154398e-07,2.1938290497429814e-05,3.3455815108139475e-08,1.834654140258491e-05,1.053332591950686,0.04248759371093771,0.04462667093970926,22.536282304040366,0.883375339847461,0.15251803745156955,54.89205897802576,0.3522216924204081,0.3344760133149298
junction_limited,300.0,1350.0,0.85,0.7,True,0.8500000000000005,303.15639293097337,0.3811125431035667,0.41656499065724684,0.05853690287436943,0.12242448944813772,96.0,96.0,1175.0,0.893034636136863,315.10746022395523,0.043034636136862425,0.039422118654456474,5.254960628485815e-07,3.851349483373274e-05,2.667289119134432e-08,2.4745819688899084e-05,0.6371054831471503,0.04951759367059207,0.05328658509081111,19.1948423958632,1.2177011572376246,0.1273666253796286,55.675779521481864,0.3417706887345402,0.4044482102874757
junction_limited,300.0,1350.0,0.85,0.7,True,0.8500000000000005,303.15639293097337,0.3811125431035667,0.41656499065724684,0.05853690287436943,0.12242448944813772,96.0,96.0,1200.0,0.8969980980231211,320.5120471139118,0.046998098023120605,0.05724983733689632,8.689552498100007e-07,6.404122341610692e-05,2.2475449499802387e-08,3.541219691663653e-05,0.3887574563803916,0.057345596180716454,0.06366957636959147,16.438130677875296,1.6603703243833319,0.11132477854691394,56.28294097056644,0.333878120192634,0.45840328315380036
junction_limited,300.0,1350.0,0.85,0.7,True,0.8500000000000005,303.15639293097337,0.3811125431035667,0.41656499065724684,0.05853690287436943,0.12242448944813772,96.0,96.0,1225.0,0.9001496194307445,328.66069276387583,0.05014961943074392,0.08412918357525653,1.3795478893194117e-06,0.00010247659078261956,2.02085304222339e-08,5.5511280290766296e-05,0.23380217177330812,0.06600503316826664,0.0766905526939892,14.15035978318047,2.2406542946993926,0.10043313972290667,56.78731042594818,0.32745979325172514,0.5020780356845165
junction_limited,300.0,1350.0,0.85,0.7,True,0.8500000000000005,303.15639293097337,0.3811125431035667,0.41656499065724684,0.05853690287436943,0.12242448944813772,96.0,96.0,1250.0,0.9028855126955367,342.28973785500506,0.05288551269553621,0.12908632585868668,2.1213416194262276e-06,0.0001593420157394346,1.9378546769425716e-08,9.416495437147832e-05,0.13741034886812706,0.07552264910549596,0.09432122354378857,12.24106095117402,2.9941372141330698,0.0928939973149578,57.24153065777017,0.3217872229694908,0.5399909609065762
junction_limited,300.0,1350.0,0.85,0.7,True,0.8500000000000005,303.15639293097337,0.3811125431035667,0.41656499065724684,0.05853690287436943,0.12242448944813772,96.0,96.0,1275.0,0.9055057303863139,366.49317967267467,0.055505730386313346,0.20892446347361923,3.1763484262329087e-06,0.00024233504875398426,1.9918210400081713e-08,0.00016831211253390155,0.08064227540776894,0.08591751873924147,0.12077931680150751,10.639069827365322,3.963715740535014,0.08794919903169775,57.69158380011254,0.3162673101325997,0.5758778112829196
junction_limited,300.0,1350.0,0.85,0.7,True,0.8500000000000005,303.15639293097337,0.3811125431035667,0.41656499065724684,0.05853690287436943,0.12242448944813772,96.0,96.0,1300.0,0.908309234308554,410.4391023876577,0.058309234308553504,0.35388569054887753,4.6472621226835784e-06,0.00036230544030630096,2.2071516513454024e-08,0.0003078396094274323,0.04926982046896661,0.0972001880885665,0.16482311182156975,9.28804593555749,5.20069171677423,0.08525816148029748,58.190244919061485,0.3102689971924733,0.6133993937140259
junction_limited,450.0,1250.0,0.75,0.7,True,0.7509999999999999,450.2016263299643,0.8681195597773477,0.5318140358721692,0.00025403669147760864,0.15265822690612124,96.0,96.0,900.0,0.7510001423077628,450.2016279363508,1.4230776290702352e-07,3.5681490171167074e-09,2.343873674237221e-13,1.2910467355556574e-12,5.687147912068465e-13,8.659627619607081e-12,41.83040310612297,0.013317387993690056,0.013317388087461265,74.08979992726896,0.024955828382159137,0.7039321733138948,69.24461447516593,0.18526551351970355,0.00025403869938606864
junction_limited,450.0,1250.0,0.75,0.7,True,0.7509999999999999,450.2016263299643,0.8681195597773477,0.5318140358721692,0.00025403669147760864,0.15265822690612124,96.0,96.0,925.0,0.7510008234910563,450.20163586056975,8.234910564564046e-07,2.1169637961463873e-08,1.325002806262492e-12,7.299624867689694e-12,3.3143339220809175e-12,5.190538279199015e-11,40.895898644406095,0.016791119374828776,0.016791120073815415,58.55529096523961,0.039953657993198936,0.6980478112960112,70.31132698773351,0.17913348669521287,0.00025404831084324756
junction_limited,450.0,1250.0,0.75,0.7,True,0.7509999999999999,450.2016263299643,0.8681195597773477,0.5318140358721692,0.00025403669147760864,0.15265822690612124,96.0,96.0,950.0,0.7510044102783107,450.2016779392241,4.410278310773563e-06,1.1463588041606364e-07,7.005292257227534e-12,3.860203911724398e-11,1.783820643078855e-11,2.828390795537332e-10,40.50894744429776,0.020953285355163873,0.020953290058501235,46.72521268382159,0.06274603113402423,0.6954522248666176,70.78590033565813,0.1765069492929157,0.0002540989262029274
